ScoreId,GameId,PlayerId,Rank,RawScore,Score,
1789,414,76,3,25000,-5,
1790,414,56,4,-1600,-42,
1791,415,6,1,35400,31,
1792,415,11,2,25600,11,
1793,415,77,3,23500,-2,
1794,415,64,4,21000,-14,
1795,415,29,5,19500,-26,
1796,416,84,1,57200,52,
1797,416,4,2,30600,16,
1798,416,52,3,19500,-6,
1799,416,62,4,14800,-20,
1800,416,70,5,2900,-42,
1801,417,42,1,46700,36,
1802,417,33,2,30100,10,
1803,417,18,3,24700,-5,
1804,417,71,4,-1500,-41,
1805,418,98,1,35600,25,
1806,418,55,2,35100,15,
1807,418,56,3,25700,-4,
1808,418,61,4,3600,-36,
1809,419,39,1,32300,22,
1810,419,53,2,31100,11,
1811,419,75,3,19000,-11,
1812,419,76,4,17600,-22,
1813,420,21,1,42300,33,
1814,420,45,2,30400,10,
1815,420,28,3,14900,-15,
1816,420,9,4,12400,-28,
1817,421,18,1,38700,33,
1818,421,55,2,34900,20,
1819,421,9,3,24700,0,
1820,421,98,4,18500,-16,
1821,421,77,5,8200,-37,
1822,422,76,1,62600,53,
1823,422,4,2,32300,12,
1824,422,56,3,11600,-18,
1825,422,29,4,-6500,-47,
1826,423,52,1,36300,32,
1827,423,42,2,34700,20,
1828,423,39,3,29500,4,
1829,423,61,4,25300,-10,
1830,423,71,5,-800,-46,
1831,424,70,1,38300,34,
1832,424,11,2,35500,20,
1833,424,84,3,28600,4,
1834,424,53,4,23500,-12,
1835,424,28,5,-900,-46,
1836,425,71,1,52100,48,
1837,425,55,2,43500,28,
1838,425,52,3,29000,4,
1839,425,70,4,4900,-30,
1840,425,31,5,-4500,-50,
1841,426,98,1,46700,38,
1842,426,9,2,31400,11,
1843,426,11,3,16400,-14,
1844,426,23,4,5500,-35,
1845,427,53,1,38700,28,
1846,427,28,2,24900,5,
1847,427,42,3,20700,-9,
1848,427,64,4,15700,-24,
1849,428,76,1,46400,41,
1850,428,75,2,31700,17,
1851,428,77,3,20200,-5,
1852,428,84,4,17600,-17,
1853,428,56,5,9100,-36,
1854,429,61,1,41100,32,
1855,429,23,2,29200,9,
1856,429,75,3,18300,-12,
1857,429,55,4,11400,-29,
1858,430,84,1,41400,32,
1859,430,98,2,27300,7,
1860,430,11,3,17000,-13,
1861,430,12,4,14300,-26,
1862,431,64,1,40500,36,
1863,431,39,2,25700,11,
1864,431,53,3,23000,-2,
1865,431,9,4,19400,-16,
1866,431,83,5,16400,-29,
1867,432,42,1,46200,37,
1868,432,52,2,46100,26,
1869,432,90,3,10300,-20,
1870,432,71,4,-2600,-43,
1871,433,18,1,49600,45,
1872,433,84,2,32700,18,
1873,433,55,3,27100,2,
1874,433,53,4,16400,-19,
1875,433,98,5,-800,-46,
1876,434,64,1,39400,34,
1877,434,76,2,33900,19,
1878,434,42,3,33200,8,
1879,434,9,4,16000,-19,
1880,434,30,5,2500,-42,
1881,435,11,1,54600,51,
1882,435,52,2,29500,14,
1883,435,70,3,18400,-7,
1884,435,75,4,12400,-23,
1885,435,3,5,10100,-35,
1886,436,21,1,47800,37,
1887,436,9,2,25900,6,
1888,436,55,3,21800,-8,
1889,436,76,4,4500,-35,
1890,437,12,1,48600,44,
1891,437,23,2,37600,23,
1892,437,75,3,31500,6,
1893,437,30,4,8900,-26,
1894,437,98,5,-1600,-47,
1895,438,18,1,34200,30,
1896,438,39,2,27000,12,
1897,438,61,3,26200,1,
1898,438,73,4,19500,-16,
1899,438,42,5,18100,-27,
1900,439,70,1,57600,48,
1901,439,84,2,24400,4,
1902,439,52,3,15500,-15,
1903,439,64,4,2500,-37,
1904,440,10,1,51400,41,
1905,440,24,2,38700,19,
1906,440,71,3,6100,-24,
1907,440,3,4,3800,-36,
1908,441,75,1,40000,30,
1909,441,98,2,32700,13,
1910,441,64,3,28300,-2,
1911,441,56,4,-1000,-41,
1912,442,73,1,37500,27,
1913,442,39,2,28000,8,
1914,442,76,3,26800,-3,
1915,442,55,4,7700,-32,
1916,443,42,1,42300,32,
1917,443,18,2,39400,19,
1918,443,53,3,24600,-5,
1919,443,12,4,-6300,-46,
1920,444,23,1,47100,38,
1921,444,9,2,29400,9,
1922,444,90,3,12300,-18,
1923,444,77,4,11200,-29,
1924,445,3,1,34800,25,
1925,445,70,2,27100,7,
1926,445,52,3,26300,-4,
1927,445,28,4,11800,-28,
1928,446,84,1,44000,33,
1929,446,87,2,27600,8,
1930,446,61,3,25800,-4,
1931,446,10,4,2600,-37,
1932,447,24,1,44900,35,
1933,447,13,2,25100,5,
1934,447,52,3,23100,-7,
1935,447,53,4,6900,-33,
1936,448,55,1,41800,32,
1937,448,9,2,29400,9,
1938,448,98,3,27900,-2,
1939,448,64,4,900,-39,
1940,449,73,1,38700,29,
1941,449,61,2,28700,9,
1942,449,75,3,25400,-5,
1943,449,87,4,7200,-33,
1944,450,18,1,47800,38,
1945,450,23,2,35000,15,
1946,450,84,3,18400,-12,
1947,450,10,4,-1200,-41,
1948,451,42,1,46200,36,
1949,451,76,2,28900,9,
1950,451,30,3,23600,-6,
1951,451,66,4,1300,-39,
1952,452,98,1,34400,24,
1953,452,39,2,28800,9,
1954,452,84,3,23600,-6,
1955,452,10,4,13200,-27,
1956,453,9,1,48000,38,
1957,453,55,2,32000,12,
1958,453,52,3,21000,-9,
1959,453,73,4,-1000,-41,
1960,454,55,1,44500,35,
1961,454,52,2,40900,21,
1962,454,9,3,14300,-16,
1963,454,73,4,300,-40,
1964,455,3,1,32900,29,
1965,455,53,2,31400,16,
1966,455,75,3,25200,0,
1967,455,11,4,19500,-16,
1968,455,30,5,16000,-29,
1969,456,42,1,41200,36,
1970,456,18,2,30400,15,
1971,456,12,3,25700,1,
1972,456,76,4,24500,-10,
1973,456,35,5,3200,-42,
1974,457,3,1,48400,39,
1975,457,70,2,21400,1,
1976,457,56,3,18200,-12,
1977,457,30,4,12000,-28,
1978,458,42,1,62200,57,
1979,458,61,2,34900,20,
1980,458,98,3,24900,0,
1981,458,64,4,6600,-28,
1982,458,53,5,-3600,-49,
1983,459,9,1,60000,50,
1984,459,55,2,14800,-5,
1985,459,84,3,13700,-16,
1986,459,24,4,11500,-29,
1987,460,75,1,42800,33,
1988,460,71,2,22900,3,
1989,460,11,3,20000,-10,
1990,460,45,4,14300,-26,
1991,461,76,1,41600,31,
1992,461,73,2,29900,10,
1993,461,35,3,28700,-1,
1994,461,23,4,-200,-40,
1995,462,39,1,47500,38,
1996,462,42,2,22300,2,
1997,462,11,3,19200,-11,
1998,462,98,4,11000,-29,
1999,463,64,1,47400,37,
2000,463,23,2,41700,22,
2001,463,30,3,11300,-19,
2002,463,12,4,-400,-40,
2003,464,70,1,60800,50,
2004,464,24,2,28100,8,
2005,464,3,3,12600,-17,
2006,464,55,4,-1500,-41,
2007,465,9,1,50500,41,
2008,465,84,2,33500,13,
2009,465,53,3,16400,-14,
2010,465,76,4,-400,-40,
2011,466,18,1,34300,25,
2012,466,10,2,31300,11,
2013,466,61,3,28300,-2,
2014,466,75,4,6100,-34,
2015,467,75,1,45000,41,
2016,467,76,2,32400,17,
2017,467,42,3,28300,3,
2018,467,83,4,19300,-16,
2019,467,11,5,0,-45,
2020,468,70,1,43200,38,
2021,468,53,2,26600,12,
2022,468,98,3,26300,1,
2023,468,52,4,22200,-13,
2024,468,24,5,6700,-38,
2025,469,56,1,43500,38,
2026,469,84,2,32600,18,
2027,469,31,3,26800,2,
2028,469,18,4,22700,-12,
2029,469,61,5,-600,-46,
2030,470,10,1,36400,31,
2031,470,53,2,32700,18,
2032,470,55,3,27100,2,
2033,470,30,4,26800,-8,
2034,470,56,5,2000,-43,
2035,471,64,1,39200,30,
2036,471,11,2,32100,12,
2037,471,17,3,15400,-15,
2038,471,6,4,13300,-27,
2039,472,76,1,53800,48,
2040,472,70,2,24800,10,
2041,472,98,3,21700,-3,
2042,472,84,4,14500,-20,
2043,472,9,5,10200,-35,
2044,473,42,1,35900,26,
2045,473,24,2,34900,15,
2046,473,52,3,16300,-14,
2047,473,73,4,12900,-27,
2048,474,55,1,39200,29,
2049,474,52,2,28700,9,
2050,474,61,3,21900,-8,
2051,474,17,4,10200,-30,
2052,475,73,1,54700,50,
2053,475,23,2,43700,29,
2054,475,75,3,18400,-7,
2055,475,96,4,13800,-21,
2056,475,4,5,-5600,-51,
2057,476,9,1,54600,45,
2058,476,30,2,22400,2,
2059,476,70,3,11900,-18,
2060,476,45,4,11100,-29,
2061,477,53,1,34500,24,
2062,477,84,2,32500,13,
2063,477,42,3,18400,-12,
2064,477,98,4,14600,-25,
2065,478,3,1,35700,30,
2066,478,76,2,25100,10,
2067,478,24,3,24900,0,
2068,478,85,4,21600,-13,
2069,478,18,5,17700,-27,
2070,479,85,1,49900,40,
2071,479,98,2,30100,10,
2072,479,93,3,10900,-19,
2073,479,3,4,9100,-31,
2074,480,4,1,40000,36,
2075,480,75,2,33500,18,
2076,480,23,3,19200,-6,
2077,480,66,4,18300,-17,
2078,480,84,5,14000,-31,
2079,481,70,1,44900,35,
2080,481,9,2,43500,23,
2081,481,87,3,14000,-16,
2082,481,73,4,-2400,-42,
2083,482,96,1,40800,31,
2084,482,8,2,32200,12,
2085,482,52,3,29000,-1,
2086,482,56,4,-2000,-42,
2087,483,30,1,36900,26,
2088,483,83,2,35600,16,
2089,483,24,3,15600,-14,
2090,483,11,4,11900,-28,
2091,484,39,1,39500,29,
2092,484,10,2,35700,16,
2093,484,53,3,25000,-5,
2094,484,86,4,-200,-40,
2095,485,55,1,49400,40,
2096,485,76,2,39400,19,
2097,485,42,3,8200,-22,
2098,485,17,4,3000,-37,
2099,486,42,1,40900,31,
2100,486,53,2,34300,14,
2101,486,75,3,28600,-1,
2102,486,85,4,-3800,-44,
2103,487,24,1,48900,38,
2104,487,4,2,26700,7,
2105,487,17,3,17700,-12,
2106,487,55,4,6700,-33,
2107,488,52,1,54700,45,
2108,488,98,2,29400,9,
2109,488,42,3,16900,-13,
2110,488,70,4,-1000,-41,
2111,489,55,1,41500,32,
2112,489,42,2,28300,8,
2113,489,73,3,18000,-12,
2114,489,71,4,12200,-28,
2115,490,70,1,47800,37,
2116,490,4,2,33900,14,
2117,490,74,3,11700,-18,
2118,490,76,4,6600,-33,
2119,491,24,1,68100,59,
2120,491,98,2,27400,7,
2121,491,77,3,8400,-22,
2122,491,17,4,-3900,-44,
2123,492,11,1,30700,21,
2124,492,76,2,30100,10,
2125,492,10,3,25800,-4,
2126,492,85,4,13400,-27,
2127,493,9,1,50700,41,
2128,493,56,2,42100,22,
2129,493,28,3,15100,-15,
2130,493,83,4,-7900,-48,
2131,494,9,1,37200,32,
2132,494,23,2,27600,13,
2133,494,70,3,24000,-1,
2134,494,98,4,19800,-15,
2135,494,53,5,16400,-29,
2136,495,52,1,44600,39,
2137,495,24,2,41900,27,
2138,495,55,3,21100,-4,
2139,495,56,4,18600,-16,
2140,495,28,5,-1200,-46,
2141,496,4,1,36600,27,
2142,496,11,2,31000,11,
2143,496,17,3,23000,-7,
2144,496,74,4,9400,-31,
2145,497,75,1,48300,39,
2146,497,61,2,26000,6,
2147,497,42,3,15300,-15,
2148,497,77,4,10400,-30,
2149,498,55,1,65400,55,
2150,498,73,2,19900,0,
2151,498,10,3,18800,-11,
2152,498,71,4,-4100,-44,
2153,499,42,1,48900,39,
2154,499,4,2,34300,14,
2155,499,18,3,12800,-17,
2156,499,17,4,4000,-36,
2157,500,24,1,41300,32,
2158,500,39,2,36000,16,
2159,500,98,3,24300,-6,
2160,500,31,4,-1600,-42,
2161,501,61,1,42600,33,
2162,501,53,2,27400,7,
2163,501,75,3,15800,-14,
2164,501,34,4,14200,-26,
2165,502,9,1,36400,31,
2166,502,85,2,31700,17,
2167,502,70,3,30100,5,
2168,502,30,4,16000,-19,
2169,502,82,5,10800,-34,
2170,503,1,1,45800,36,
2171,503,52,2,29200,9,
2172,503,74,3,25800,-4,
2173,503,84,4,-800,-41,
2174,504,82,1,40600,36,
2175,504,9,2,31700,17,
2176,504,70,3,28000,3,
2177,504,84,4,25400,-10,
2178,504,61,5,-700,-46,
2179,505,98,1,39100,29,
2180,505,52,2,34200,14,
2181,505,56,3,23000,-7,
2182,505,34,4,3700,-36,
2183,506,83,1,56000,46,
2184,506,23,2,41300,21,
2185,506,24,3,12600,-17,
2186,506,3,4,-9900,-50,
2187,507,55,1,54300,44,
2188,507,75,2,20000,0,
2189,507,53,3,14800,-15,
2190,507,42,4,10900,-29,
2191,508,4,1,54400,44,
2192,508,66,2,40700,21,
2193,508,17,3,7000,-23,
2194,508,77,4,-2100,-42,
2195,509,39,1,43700,33,
2196,509,30,2,33100,13,
2197,509,61,3,12600,-17,
2198,509,82,4,10600,-29,
2199,510,53,1,40600,30,
2200,510,75,2,24800,5,
2201,510,85,3,18700,-11,
2202,510,42,4,15900,-24,
2203,511,17,1,37900,27,
2204,511,6,2,35600,16,
2205,511,18,3,17800,-12,
2206,511,1,4,8700,-31,
2207,512,12,1,43500,38,
2208,512,24,2,38200,23,
2209,512,70,3,32900,8,
2210,512,4,4,8500,-26,
2211,512,3,5,1900,-43,
2212,513,55,1,44200,34,
2213,513,21,2,26400,6,
2214,513,98,3,18500,-11,
2215,513,34,4,10900,-29,
2216,514,84,1,40200,30,
2217,514,11,2,25300,5,
2218,514,52,3,18900,-11,
2219,514,76,4,15600,-24,
2220,515,9,1,42200,33,
2221,515,61,2,35000,15,
2222,515,11,3,14400,-16,
2223,515,34,4,8400,-32,
2224,516,98,1,58800,54,
2225,516,56,2,50900,36,
2226,516,55,3,13900,-11,
2227,516,75,4,5200,-30,
2228,516,23,5,-3800,-49,
2229,517,53,1,32900,23,
2230,517,1,2,23300,3,
2231,517,73,3,22200,-8,
2232,517,30,4,21600,-18,
2233,518,18,1,39700,30,
2234,518,17,2,38400,18,
2235,518,70,3,16800,-13,
2236,518,84,4,5100,-35,
2237,519,85,1,40900,36,
2238,519,76,2,37600,23,
2239,519,42,3,22400,-3,
2240,519,52,4,12300,-23,
2241,519,24,5,11800,-33,
2242,520,55,1,30100,20,
2243,520,1,2,28200,8,
2244,520,56,3,23700,-6,
2245,520,85,4,18000,-22,
2246,521,52,1,52700,42,
2247,521,42,2,42900,23,
2248,521,30,3,13600,-16,
2249,521,24,4,-9200,-49,
2250,522,11,1,57100,47,
2251,522,53,2,35500,15,
2252,522,9,3,7800,-22,
2253,522,34,4,-400,-40,
2254,523,61,1,46000,36,
2255,523,84,2,28400,8,
2256,523,23,3,25700,-4,
2257,523,98,4,-100,-40,
2258,524,75,1,43300,38,
2259,524,24,2,35100,20,
2260,524,70,3,26500,2,
2261,524,98,4,20900,-14,
2262,524,17,5,-800,-46,
2263,525,1,1,30600,26,
2264,525,66,2,28800,14,
2265,525,71,3,25300,0,
2266,525,10,4,23900,-11,
2267,525,12,5,16400,-29,
2268,526,42,1,39700,29,
2269,526,53,2,39700,20,
2270,526,11,3,14800,-15,
2271,526,73,4,5800,-34,
2272,527,61,1,36200,25,
2273,527,39,2,34700,15,
2274,527,52,3,26500,-3,
2275,527,85,4,2600,-37,
2276,528,76,1,37200,27,
2277,528,9,2,24200,4,
2278,528,18,3,20800,-9,
2279,528,83,4,17800,-22,
2280,529,9,1,44400,34,
2281,529,98,2,36900,17,
2282,529,17,3,12500,-17,
2283,529,70,4,6200,-34,
2284,530,24,1,42200,37,
2285,530,75,2,34300,19,
2286,530,42,3,21600,-3,
2287,530,55,4,14000,-21,
2288,530,30,5,12900,-32,
2289,531,11,1,44500,34,
2290,531,1,2,30700,11,
2291,531,34,3,13200,-17,
2292,531,73,4,11600,-28,
2293,532,18,1,37500,28,
2294,532,53,2,33300,13,
2295,532,52,3,16300,-14,
2296,532,37,4,12900,-27,
2297,533,61,1,54500,44,
2298,533,75,2,26500,7,
2299,533,17,3,20400,-10,
2300,533,1,4,-1400,-41,
2301,534,52,1,51500,42,
2302,534,98,2,31200,11,
2303,534,53,3,18100,-12,
2304,534,55,4,-800,-41,
2305,535,70,1,56700,47,
2306,535,23,2,30800,11,
2307,535,3,3,17400,-13,
2308,535,30,4,-4900,-45,
2309,536,82,1,36900,27,
2310,536,66,2,25600,6,
2311,536,37,3,20000,-10,
2312,536,34,4,17500,-23,
2313,537,73,1,53300,48,
2314,537,84,2,35500,20,
2315,537,24,3,27600,3,
2316,537,42,4,10800,-24,
2317,537,18,5,-2200,-47,
2318,538,11,1,38800,29,
2319,538,17,2,35100,15,
2320,538,42,3,27200,-3,
2321,538,24,4,-1100,-41,
2322,539,84,1,36900,26,
2323,539,52,2,26700,7,
2324,539,53,3,19900,-10,
2325,539,56,4,16500,-23,
2326,540,75,1,31500,21,
2327,540,30,2,24700,5,
2328,540,23,3,23200,-7,
2329,540,6,4,20600,-19,
2330,541,18,1,43300,33,
2331,541,61,2,33900,14,
2332,541,98,3,31000,1,
2333,541,73,4,-8200,-48,
2334,542,30,1,44100,34,
2335,542,75,2,31100,11,
2336,542,24,3,22200,-8,
2337,542,84,4,2600,-37,
2338,543,98,1,51400,41,
2339,543,42,2,30600,11,
2340,543,61,3,14600,-15,
2341,543,18,4,3400,-37,
2342,544,53,1,49000,39,
2343,544,3,2,22100,2,
2344,544,71,3,18400,-12,
2345,544,17,4,10500,-29,
2346,545,10,1,41000,31,
2347,545,76,2,35700,16,
2348,545,52,3,12900,-17,
2349,545,73,4,10400,-30,
2350,546,56,1,42700,33,
2351,546,61,2,25900,6,
2352,546,53,3,18000,-12,
2353,546,28,4,13400,-27,
2354,547,98,1,39000,29,
2355,547,52,2,29000,9,
2356,547,73,3,17300,-13,
2357,547,39,4,14700,-25,
2358,548,77,1,37800,32,
2359,548,17,2,26500,12,
2360,548,30,3,26000,1,
2361,548,75,4,20500,-14,
2362,548,37,5,14200,-31,
2363,549,84,1,54100,44,
2364,549,12,2,32000,12,
2365,549,18,3,7800,-22,
2366,549,71,4,6100,-34,
2367,550,70,1,59500,54,
2368,550,42,2,23800,9,
2369,550,31,3,18100,-7,
2370,550,3,4,14800,-20,
2371,550,24,5,8800,-36,
2372,551,71,1,51100,41,
2373,551,75,2,33000,13,
2374,551,70,3,11800,-18,
2375,551,44,4,4100,-36,
2376,552,53,1,35600,26,
2377,552,83,2,33000,13,
2378,552,42,3,20300,-10,
2379,552,34,4,11100,-29,
2380,553,30,1,53200,44,
2381,553,11,2,19300,-1,
2382,553,98,3,18400,-12,
2383,553,36,4,9100,-31,
2384,554,3,1,57800,48,
2385,554,84,2,19300,-1,
2386,554,24,3,16200,-14,
2387,554,61,4,6700,-33,
2388,555,52,1,45400,35,
2389,555,73,2,35600,16,
2390,555,55,3,12200,-18,
2391,555,1,4,6800,-33,
2392,556,61,1,36900,32,
2393,556,21,2,31100,16,
2394,556,17,3,28100,3,
2395,556,55,4,22000,-13,
2396,556,3,5,6900,-38,
2397,557,70,1,41700,36,
2398,557,24,2,36800,22,
2399,557,52,3,32700,8,
2400,557,34,4,15600,-19,
2401,557,53,5,-1800,-47,
2402,558,84,1,37000,27,
2403,558,98,2,36000,16,
2404,558,18,3,31400,1,
2405,558,44,4,-4400,-44,
2406,559,30,1,47100,41,
2407,559,73,2,30600,16,
2408,559,75,3,30100,5,
2409,559,1,4,19600,-15,
2410,559,42,5,-2400,-47,
2411,560,98,1,40200,30,
2412,560,61,2,37900,18,
2413,560,3,3,25900,-4,
2414,560,44,4,-4000,-44,
2415,561,42,1,53200,43,
2416,561,53,2,26000,6,
2417,561,17,3,16300,-14,
2418,561,58,4,4500,-35,
2419,562,24,1,41000,36,
2420,562,33,2,37300,22,
2421,562,52,3,23800,-1,
2422,562,55,4,11700,-23,
2423,562,34,5,11200,-34,
2424,563,18,1,43900,34,
2425,563,71,2,33800,14,
2426,563,70,3,22400,-8,
2427,563,75,4,-100,-40,
2428,564,55,1,36700,32,
2429,564,30,2,34000,19,
2430,564,52,3,28000,3,
2431,564,1,4,22200,-13,
2432,564,34,5,4100,-41,
2433,565,13,1,47800,42,
2434,565,70,2,38700,24,
2435,565,53,3,26500,2,
2436,565,56,4,15700,-19,
2437,565,24,5,-3700,-49,
2438,566,33,1,54800,45,
2439,566,21,2,16900,-3,
2440,566,17,3,16300,-14,
2441,566,18,4,12000,-28,
2442,567,61,1,50800,46,
2443,567,73,2,37700,23,
2444,567,78,3,24200,-1,
2445,567,98,4,15100,-20,
2446,567,36,5,-2800,-48,
2447,568,71,1,41500,32,
2448,568,75,2,39000,19,
2449,568,42,3,21100,-9,
2450,568,44,4,-1600,-42,
2451,569,21,1,44500,40,
2452,569,70,2,37300,22,
2453,569,78,3,27000,2,
2454,569,71,4,14400,-21,
2455,569,66,5,1800,-43,
2456,570,11,1,60700,56,
2457,570,44,2,26200,11,
2458,570,73,3,19800,-5,
2459,570,24,4,17400,-18,
2460,570,92,5,900,-44,
2461,571,52,1,46600,37,
2462,571,75,2,23500,3,
2463,571,3,3,22200,-8,
2464,571,94,4,7700,-32,
2465,572,18,1,32100,23,
2466,572,55,2,24300,4,
2467,572,61,3,23500,-7,
2468,572,53,4,20100,-20,
2469,573,84,1,40700,37,
2470,573,42,2,39400,24,
2471,573,98,3,39400,14,
2472,573,37,4,13200,-22,
2473,573,56,5,-7700,-53,
2474,574,92,1,33000,22,
2475,574,18,2,32700,13,
2476,574,42,3,25700,-4,
2477,574,78,4,8600,-31,
2478,575,24,1,34100,24,
2479,575,36,2,30000,10,
2480,575,13,3,18500,-11,
2481,575,73,4,17400,-23,
2482,576,3,1,43100,33,
2483,576,30,2,26700,7,
2484,576,98,3,18300,-12,
2485,576,71,4,11900,-28,
2486,577,83,1,44100,34,
2487,577,52,2,32400,12,
2488,577,75,3,24700,-5,
2489,577,44,4,-1200,-41,
2490,578,11,1,37900,28,
2491,578,55,2,29000,9,
2492,578,84,3,23700,-6,
2493,578,39,4,9400,-31,
2494,579,12,1,46300,36,
2495,579,70,2,23500,3,
2496,579,21,3,17600,-12,
2497,579,61,4,12600,-27,
2498,580,98,1,55600,51,
2499,580,73,2,33200,18,
2500,580,1,3,20200,-5,
2501,580,44,4,11300,-24,
2502,580,21,5,4700,-40,
2503,581,92,1,43300,39,
2504,581,18,2,31700,17,
2505,581,34,3,25300,0,
2506,581,75,4,25200,-10,
2507,581,56,5,-500,-46,
2508,582,11,1,43000,33,
2509,582,13,2,39200,19,
2510,582,70,3,11300,-19,
2511,582,42,4,6500,-33,
2512,583,61,1,46900,37,
2513,583,78,2,35000,15,
2514,583,52,3,19000,-11,
2515,583,17,4,-900,-41,
2516,584,84,1,52200,48,
2517,584,37,2,31200,16,
2518,584,30,3,25500,0,
2519,584,51,4,12600,-22,
2520,584,55,5,3500,-42,
2521,585,17,1,39600,28,
2522,585,70,2,33200,14,
2523,585,33,3,27300,-2,
2524,585,55,4,-100,-40,
